"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"DRREDDY","EQ","14-Jan-2020","       2954.70","       2954.80","       2968.80","       2932.00","       2950.00","       2947.80","       2946.17","     357170","          1052284973.55","      33063","     195859","         54.84"
"DRREDDY","EQ","15-Jan-2020","       2947.80","       2946.15","       2946.50","       2900.00","       2914.40","       2918.65","       2915.13","     384867","          1121938114.00","      33128","     191280","         49.70"
"DRREDDY","EQ","16-Jan-2020","       2918.65","       2928.00","       2951.50","       2921.65","       2942.00","       2937.45","       2938.96","     383462","          1126979707.05","      29472","     201846","         52.64"
"DRREDDY","EQ","17-Jan-2020","       2937.45","       2944.40","       3049.00","       2940.00","       3026.80","       3034.35","       3003.67","    1117117","          3355452631.95","      61079","     404258","         36.19"
"DRREDDY","EQ","20-Jan-2020","       3034.35","       3043.00","       3080.00","       3032.05","       3062.20","       3059.60","       3058.92","     874713","          2675675040.70","      52713","     354451","         40.52"
"DRREDDY","EQ","21-Jan-2020","       3059.60","       3055.55","       3079.80","       3035.85","       3052.00","       3060.45","       3061.54","     570786","          1747485350.45","      26841","     221598","         38.82"
"DRREDDY","EQ","22-Jan-2020","       3060.45","       3060.55","       3105.05","       3047.40","       3055.55","       3062.05","       3082.31","     559798","          1725473688.15","      37334","     147303","         26.31"
"DRREDDY","EQ","23-Jan-2020","       3062.05","       3055.30","       3078.70","       3024.00","       3032.10","       3038.15","       3048.34","     426168","          1299103525.10","      34732","     155106","         36.40"
"DRREDDY","EQ","24-Jan-2020","       3038.15","       3044.00","       3047.05","       3025.20","       3029.45","       3031.40","       3036.05","     272729","           828019253.75","      19235","      74185","         27.20"
"DRREDDY","EQ","27-Jan-2020","       3031.40","       3029.00","       3209.00","       2997.50","       3200.00","       3188.75","       3140.57","    4139808","         13001345927.60","     193880","     673805","         16.28"
"DRREDDY","EQ","28-Jan-2020","       3188.75","       3190.00","       3249.95","       3157.75","       3183.00","       3189.15","       3213.02","    2302269","          7397234078.95","     114855","     472279","         20.51"
"DRREDDY","EQ","29-Jan-2020","       3189.15","       3189.15","       3201.85","       3099.20","       3145.15","       3148.25","       3158.74","    1389203","          4388132486.15","      75148","     249460","         17.96"
"DRREDDY","EQ","30-Jan-2020","       3148.25","       3152.30","       3170.00","       3118.55","       3154.00","       3154.85","       3145.50","     673260","          2117738301.35","      47764","     243522","         36.17"
"DRREDDY","EQ","31-Jan-2020","       3154.85","       3155.25","       3191.85","       3102.10","       3110.00","       3114.50","       3145.55","     668235","          2101969552.25","      44460","     288666","         43.20"
"DRREDDY","EQ","01-Feb-2020","       3114.50","       3114.50","       3140.00","       3096.85","       3117.90","       3123.05","       3123.10","     180245","           562923953.45","      11165","      22730","         12.61"
"DRREDDY","EQ","03-Feb-2020","       3123.05","       3124.00","       3173.00","       3117.15","       3142.00","       3144.15","       3148.21","     515242","          1622087521.50","      38130","     220813","         42.86"
"DRREDDY","EQ","04-Feb-2020","       3144.15","       3154.00","       3277.60","       3152.05","       3232.10","       3241.85","       3224.55","    1029957","          3321146789.90","      69865","     506682","         49.19"
"DRREDDY","EQ","05-Feb-2020","       3241.85","       3235.00","       3250.00","       3121.70","       3142.00","       3133.35","       3164.69","     956229","          3026170988.30","      71527","     472081","         49.37"
"DRREDDY","EQ","06-Feb-2020","       3133.35","       3167.60","       3176.80","       3136.60","       3165.00","       3158.95","       3157.35","     492532","          1555098119.35","      32435","     214432","         43.54"
"DRREDDY","EQ","07-Feb-2020","       3158.95","       3159.85","       3185.00","       3137.00","       3166.70","       3166.70","       3168.41","     535233","          1695835662.40","      36690","     219324","         40.98"
"DRREDDY","EQ","10-Feb-2020","       3166.70","       3166.45","       3173.25","       3113.00","       3161.00","       3149.10","       3142.88","     295595","           929019929.30","      19929","     112799","         38.16"
"DRREDDY","EQ","11-Feb-2020","       3149.10","       3159.90","       3205.95","       3135.00","       3185.40","       3191.20","       3182.67","     612104","          1948123437.55","      31726","     224212","         36.63"
"DRREDDY","EQ","12-Feb-2020","       3191.20","       3172.15","       3213.60","       3164.05","       3201.25","       3195.70","       3188.17","     568633","          1812898773.55","      53036","     226453","         39.82"
"DRREDDY","EQ","13-Feb-2020","       3195.70","       3222.75","       3336.90","       3197.10","       3322.00","       3324.60","       3280.80","    1716864","          5632686873.65","      73213","     513153","         29.89"
"DRREDDY","EQ","14-Feb-2020","       3324.60","       3305.20","       3333.00","       3277.00","       3302.30","       3304.30","       3303.26","     706686","          2334368353.85","      40510","     215348","         30.47"
"DRREDDY","EQ","17-Feb-2020","       3304.30","       3325.80","       3342.05","       3287.20","       3290.00","       3295.55","       3315.96","     640661","          2124405075.30","      45499","     243129","         37.95"
"DRREDDY","EQ","18-Feb-2020","       3295.55","       3288.00","       3288.00","       3233.25","       3253.00","       3251.35","       3251.28","     697366","          2267330211.60","      24980","     372834","         53.46"
"DRREDDY","EQ","19-Feb-2020","       3251.35","       3258.00","       3298.80","       3258.00","       3289.30","       3278.15","       3281.81","     301821","           990520047.55","      20211","     101855","         33.75"
"DRREDDY","EQ","20-Feb-2020","       3278.15","       3289.30","       3364.95","       3240.05","       3257.00","       3255.30","       3311.31","     924466","          3061197918.65","      78087","     359529","         38.89"
"DRREDDY","EQ","24-Feb-2020","       3255.30","       3257.00","       3257.00","       3166.35","       3175.00","       3176.30","       3207.71","     628617","          2016422295.50","      40963","     246204","         39.17"
"DRREDDY","EQ","25-Feb-2020","       3176.30","       3182.00","       3182.30","       3056.35","       3091.50","       3086.90","       3104.66","    1001027","          3107853039.70","      57389","     426343","         42.59"
"DRREDDY","EQ","26-Feb-2020","       3086.90","       3097.00","       3115.50","       3060.30","       3066.00","       3075.35","       3087.53","     762169","          2353219303.90","      49957","     289193","         37.94"
"DRREDDY","EQ","27-Feb-2020","       3075.35","       3094.00","       3094.00","       3029.10","       3064.00","       3067.05","       3060.97","     935416","          2863279357.70","      60580","     469682","         50.21"
"DRREDDY","EQ","28-Feb-2020","       3067.05","       3030.00","       3088.50","       2905.25","       2920.00","       2927.10","       3010.32","    1659956","          4997005699.50","      86934","     591574","         35.64"
"DRREDDY","EQ","02-Mar-2020","       2927.10","       2961.00","       2997.25","       2876.00","       2894.50","       2905.55","       2949.45","     888866","          2621669757.75","      53996","     387453","         43.59"
"DRREDDY","EQ","03-Mar-2020","       2905.55","       2940.00","       3078.00","       2931.25","       3065.00","       3043.70","       3008.68","    1056080","          3177409055.65","      69684","     246376","         23.33"
"DRREDDY","EQ","04-Mar-2020","       3043.70","       3065.00","       3186.75","       3036.00","       3169.75","       3171.35","       3128.01","    1832722","          5732771377.85","      92804","     647909","         35.35"
"DRREDDY","EQ","05-Mar-2020","       3171.35","       3171.00","       3231.95","       3166.20","       3172.90","       3184.45","       3203.53","    1045742","          3350069487.00","      61143","     331549","         31.70"
"DRREDDY","EQ","06-Mar-2020","       3184.45","       3085.20","       3206.45","       3085.20","       3157.00","       3170.95","       3166.49","    1125892","          3565122208.40","      81919","     341288","         30.31"
"DRREDDY","EQ","09-Mar-2020","       3170.95","       3158.75","       3189.00","       3026.05","       3063.00","       3061.25","       3088.95","     998533","          3084418734.60","      81225","     472939","         47.36"
"DRREDDY","EQ","11-Mar-2020","       3061.25","       3070.00","       3083.90","       2983.00","       3005.90","       3000.60","       3030.13","    1169141","          3542652807.90","      69892","     637721","         54.55"
"DRREDDY","EQ","12-Mar-2020","       3000.60","       2948.00","       2982.50","       2803.55","       2882.00","       2850.40","       2886.92","     778179","          2246539307.70","      59263","     277048","         35.60"
"DRREDDY","EQ","13-Mar-2020","       2850.40","       2729.95","       3135.40","       2610.00","       2920.00","       2885.10","       2885.51","     986034","          2845207377.90","      83997","     404085","         40.98"
"DRREDDY","EQ","16-Mar-2020","       2885.10","       2790.00","       2980.95","       2760.00","       2825.00","       2826.95","       2868.77","     943080","          2705477392.55","      69102","     357448","         37.90"
