"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"CIPLA","EQ","20-Mar-2020","        374.70","        379.80","        399.80","        372.45","        385.20","        392.80","        391.32","    4718358","          1846385923.00","     138449","    2141257","         45.38"
"CIPLA","EQ","23-Mar-2020","        392.80","        370.00","        406.90","        370.00","        380.00","        375.25","        385.56","    5507004","          2123288368.10","     142970","    2179840","         39.58"
"CIPLA","EQ","24-Mar-2020","        375.25","        380.00","        409.75","        372.55","        379.50","        377.45","        391.39","    6652237","          2603600592.35","     167567","    2632218","         39.57"
"CIPLA","EQ","25-Mar-2020","        377.45","        378.00","        394.90","        374.00","        375.20","        376.45","        382.10","    6419109","          2452756641.05","     177940","    3135740","         48.85"
"CIPLA","EQ","26-Mar-2020","        376.45","        383.00","        394.70","        380.50","        390.00","        386.15","        386.90","    4291225","          1660261184.60","      96157","    1353543","         31.54"
"CIPLA","EQ","27-Mar-2020","        386.15","        393.00","        411.00","        391.95","        409.50","        407.65","        403.12","    6471292","          2608694470.25","     134530","    1883424","         29.10"
"CIPLA","EQ","30-Mar-2020","        407.65","        413.80","        438.70","        407.65","        435.00","        431.75","        421.81","    9021027","          3805120197.10","     235135","    2104985","         23.33"
"CIPLA","EQ","31-Mar-2020","        431.75","        446.00","        446.60","        420.00","        422.35","        422.85","        432.60","    9434756","          4081519674.35","     145428","    4095059","         43.40"
"CIPLA","EQ","01-Apr-2020","        422.85","        424.90","        430.90","        410.40","        413.55","        413.75","        419.85","    6329718","          2657544430.40","     114574","    2126931","         33.60"
"CIPLA","EQ","03-Apr-2020","        413.75","        425.00","        454.70","        416.25","        448.00","        449.20","        442.98","   17906777","          7932340266.20","     276736","    5394566","         30.13"
"CIPLA","EQ","07-Apr-2020","        449.20","        479.00","        513.40","        452.00","        492.00","        492.25","        487.21","   20843854","         10155335956.70","     340593","    4168507","         20.00"
"CIPLA","EQ","08-Apr-2020","        492.25","        496.95","        530.00","        490.00","        514.95","        512.75","        516.98","   19456194","         10058531580.45","     295878","    3249484","         16.70"
"CIPLA","EQ","09-Apr-2020","        512.75","        564.00","        610.00","        564.00","        580.00","        579.60","        582.73","   27207928","         15854975819.05","     389706","    5513520","         20.26"
"CIPLA","EQ","13-Apr-2020","        579.60","        605.00","        605.00","        583.00","        593.20","        592.85","        591.93","   15483866","          9165439971.80","     245354","    3508138","         22.66"
"CIPLA","EQ","15-Apr-2020","        592.85","        604.45","        614.00","        578.60","        595.85","        592.35","        601.45","   16213849","          9751835989.80","     315659","    4086606","         25.20"
"CIPLA","EQ","16-Apr-2020","        592.35","        590.00","        612.80","        582.00","        601.95","        600.45","        599.20","   12716392","          7619691909.55","     203613","    3328738","         26.18"
"CIPLA","EQ","17-Apr-2020","        600.45","        615.00","        615.00","        595.00","        596.00","        598.00","        602.80","    8304296","          5005793111.05","     155669","    1765823","         21.26"
"CIPLA","EQ","20-Apr-2020","        598.00","        598.00","        599.40","        580.00","        584.60","        585.40","        587.49","    5856240","          3440508754.45","     120517","    1353235","         23.11"
"CIPLA","EQ","21-Apr-2020","        585.40","        578.00","        609.80","        570.00","        587.85","        592.10","        597.51","   14471886","          8647157437.05","     234920","    2536423","         17.53"
"CIPLA","EQ","22-Apr-2020","        592.10","        594.90","        599.75","        585.00","        589.00","        587.20","        592.25","    6182389","          3661548159.80","     105276","     971012","         15.71"
"CIPLA","EQ","23-Apr-2020","        587.20","        590.00","        603.90","        579.05","        589.00","        586.70","        592.87","    6277909","          3721988288.10","     120788","     936868","         14.92"
"CIPLA","EQ","24-Apr-2020","        586.70","        586.40","        606.00","        583.60","        595.55","        599.30","        598.90","   11127892","          6664525196.90","     185533","    2594106","         23.31"
