"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ASIANPAINT","EQ","26-Apr-2019","       1447.95","       1450.00","       1459.35","       1436.00","       1448.00","       1448.75","       1444.75","     704193","          1017384947.95","      26932","     401877","         57.07"
"ASIANPAINT","EQ","30-Apr-2019","       1448.75","       1456.00","       1477.00","       1455.30","       1464.00","       1463.15","       1464.95","    1525776","          2235180776.05","      57273","     901754","         59.10"
"ASIANPAINT","EQ","02-May-2019","       1463.15","       1465.00","       1472.90","       1430.10","       1441.90","       1436.60","       1452.31","     774788","          1125235337.50","      40980","     287803","         37.15"
"ASIANPAINT","EQ","03-May-2019","       1436.60","       1443.80","       1456.00","       1432.20","       1436.00","       1438.55","       1443.92","    1020007","          1472806172.05","      34696","     468576","         45.94"
"ASIANPAINT","EQ","06-May-2019","       1438.55","       1434.95","       1448.60","       1408.55","       1418.00","       1412.80","       1423.20","    1161960","          1653704404.05","      33537","     595215","         51.23"
"ASIANPAINT","EQ","07-May-2019","       1412.80","       1426.80","       1426.80","       1376.35","       1391.00","       1387.80","       1396.83","    2863939","          4000436558.30","      78177","    1822508","         63.64"
"ASIANPAINT","EQ","08-May-2019","       1387.80","       1382.00","       1395.00","       1362.60","       1395.00","       1385.70","       1379.52","    1414591","          1951463399.55","      40321","     860170","         60.81"
"ASIANPAINT","EQ","09-May-2019","       1385.70","       1384.95","       1393.65","       1346.55","       1350.00","       1354.20","       1367.60","    2628463","          3594676476.10","      89032","     998318","         37.98"
"ASIANPAINT","EQ","10-May-2019","       1354.20","       1314.10","       1350.00","       1314.10","       1345.00","       1341.05","       1335.23","    3476379","          4641773918.50","     143729","    1638493","         47.13"
"ASIANPAINT","EQ","13-May-2019","       1341.05","       1341.05","       1345.25","       1323.65","       1336.55","       1332.50","       1332.02","     862130","          1148375776.40","      55173","     462186","         53.61"
"ASIANPAINT","EQ","14-May-2019","       1332.50","       1330.00","       1334.75","       1302.10","       1325.00","       1320.25","       1316.83","    2167873","          2854712285.30","      87969","    1263003","         58.26"
"ASIANPAINT","EQ","15-May-2019","       1320.25","       1326.00","       1329.00","       1301.70","       1308.00","       1305.95","       1310.28","     996276","          1305402941.00","      61590","     527059","         52.90"
"ASIANPAINT","EQ","16-May-2019","       1305.95","       1312.00","       1314.00","       1295.85","       1311.95","       1304.40","       1302.58","     726485","           946306372.25","      42191","     373998","         51.48"
"ASIANPAINT","EQ","17-May-2019","       1304.40","       1305.00","       1330.75","       1301.00","       1320.00","       1320.00","       1318.50","     860934","          1135139004.40","      60475","     445876","         51.79"
"ASIANPAINT","EQ","20-May-2019","       1320.00","       1340.00","       1378.40","       1335.00","       1372.60","       1373.95","       1361.32","     976630","          1329509560.35","      57997","     486686","         49.83"
"ASIANPAINT","EQ","21-May-2019","       1373.95","       1384.00","       1384.00","       1352.70","       1354.05","       1357.75","       1367.98","    1166297","          1595474035.25","      69783","     640776","         54.94"
"ASIANPAINT","EQ","22-May-2019","       1357.75","       1360.50","       1373.75","       1348.05","       1363.10","       1368.45","       1365.51","     840075","          1147129242.30","      40586","     464954","         55.35"
"ASIANPAINT","EQ","23-May-2019","       1368.45","       1389.00","       1389.00","       1357.70","       1362.00","       1367.75","       1372.87","    1527569","          2097149879.45","      61542","     995531","         65.17"
"ASIANPAINT","EQ","24-May-2019","       1367.75","       1392.00","       1400.45","       1376.15","       1384.00","       1384.50","       1388.10","     980933","          1361630557.85","      42704","     393949","         40.16"
"ASIANPAINT","EQ","27-May-2019","       1384.50","       1386.90","       1390.70","       1362.70","       1369.90","       1366.85","       1369.40","     782730","          1071868859.10","      36837","     431144","         55.08"
"ASIANPAINT","EQ","28-May-2019","       1366.85","       1369.95","       1388.85","       1360.00","       1360.80","       1364.35","       1369.08","    1562891","          2139729578.55","      82252","     961843","         61.54"
"ASIANPAINT","EQ","29-May-2019","       1364.35","       1360.80","       1366.95","       1347.10","       1353.55","       1358.25","       1355.92","     582768","           790185455.90","      34705","     282543","         48.48"
"ASIANPAINT","EQ","30-May-2019","       1358.25","       1365.00","       1392.00","       1353.90","       1372.00","       1374.60","       1373.80","    1032259","          1418121726.35","      40380","     369080","         35.75"
"ASIANPAINT","EQ","31-May-2019","       1374.60","       1381.00","       1428.00","       1381.00","       1407.05","       1407.30","       1412.64","    2559888","          3616197969.85","      81263","     763523","         29.83"
"ASIANPAINT","EQ","03-Jun-2019","       1407.30","       1431.95","       1464.95","       1430.00","       1461.00","       1459.25","       1451.99","    2867897","          4164148929.90","      86617","    1214082","         42.33"
"ASIANPAINT","EQ","04-Jun-2019","       1459.25","       1455.00","       1455.00","       1417.05","       1422.65","       1421.50","       1427.69","    1493226","          2131868309.65","      55767","     679135","         45.48"
"ASIANPAINT","EQ","06-Jun-2019","       1421.50","       1434.95","       1461.85","       1424.90","       1429.00","       1428.55","       1443.04","    1985857","          2865672221.20","      93687","     800123","         40.29"
"ASIANPAINT","EQ","07-Jun-2019","       1428.55","       1429.00","       1439.85","       1413.05","       1416.05","       1418.35","       1424.03","     878470","          1250966706.75","      34225","     261198","         29.73"
"ASIANPAINT","EQ","10-Jun-2019","       1418.35","       1429.00","       1442.00","       1418.50","       1422.60","       1422.60","       1430.30","     800967","          1145620485.00","      51673","     319541","         39.89"
"ASIANPAINT","EQ","11-Jun-2019","       1422.60","       1428.00","       1433.35","       1409.50","       1425.00","       1425.50","       1423.91","     743047","          1058034437.85","      33290","     327765","         44.11"
"ASIANPAINT","EQ","12-Jun-2019","       1425.50","       1429.95","       1439.90","       1421.00","       1424.05","       1425.45","       1428.61","     874293","          1249019914.15","      38179","     458614","         52.46"
"ASIANPAINT","EQ","13-Jun-2019","       1425.45","       1429.00","       1438.90","       1422.20","       1425.80","       1429.45","       1430.08","    1572720","          2249115932.45","      58624","     930395","         59.16"
"ASIANPAINT","EQ","14-Jun-2019","       1429.45","       1430.00","       1431.75","       1411.00","       1411.00","       1412.75","       1419.34","     546091","           775089160.90","      24749","     236782","         43.36"
"ASIANPAINT","EQ","17-Jun-2019","       1412.75","       1417.00","       1425.00","       1398.90","       1399.00","       1401.95","       1409.23","     962166","          1355917308.05","      29929","     401816","         40.74"
"ASIANPAINT","EQ","18-Jun-2019","       1401.95","       1405.00","       1410.40","       1376.05","       1380.10","       1380.05","       1385.17","    1177437","          1630952692.85","      92702","     612063","         50.86"
"ASIANPAINT","EQ","19-Jun-2019","       1380.05","       1382.00","       1396.40","       1372.00","       1381.50","       1381.15","       1383.90","     692212","           957954521.30","      41568","     228395","         32.99"
"ASIANPAINT","EQ","20-Jun-2019","       1381.15","       1365.55","       1404.90","       1360.70","       1391.30","       1392.05","       1388.57","     991210","          1376360395.85","      43746","     428204","         43.20"
"ASIANPAINT","EQ","21-Jun-2019","       1392.05","       1379.95","       1394.65","       1372.00","       1386.75","       1383.00","       1383.24","    1242165","          1718217548.75","      39439","     784059","         63.12"
"ASIANPAINT","EQ","24-Jun-2019","       1383.00","       1386.00","       1398.00","       1368.25","       1374.50","       1376.15","       1377.82","     757055","          1043086864.85","      44297","     315141","         41.63"
"ASIANPAINT","EQ","25-Jun-2019","       1376.15","       1371.00","       1372.45","       1360.35","       1362.00","       1363.10","       1364.85","    1388994","          1895767532.40","      44992","    1037503","         74.69"
"ASIANPAINT","EQ","26-Jun-2019","       1363.10","       1360.00","       1369.55","       1352.00","       1360.00","       1359.95","       1362.61","     960174","          1308339115.90","      36014","     529293","         55.12"
"ASIANPAINT","EQ","27-Jun-2019","       1359.95","       1361.10","       1369.65","       1358.15","       1363.00","       1361.40","       1364.84","    2113899","          2885136598.95","      52902","    1562533","         73.92"
"ASIANPAINT","EQ","28-Jun-2019","       1361.40","       1365.00","       1371.90","       1350.10","       1358.95","       1358.15","       1357.50","    1131371","          1535831171.05","      56632","     737051","         65.15"
"ASIANPAINT","EQ","01-Jul-2019","       1358.15","       1368.00","       1374.50","       1351.05","       1353.00","       1353.85","       1362.80","     739182","          1007358762.85","      27074","     379125","         51.29"
"ASIANPAINT","EQ","02-Jul-2019","       1353.85","       1356.00","       1360.00","       1340.70","       1341.80","       1345.75","       1347.68","    1171118","          1578295992.60","      52062","     685711","         58.55"
"ASIANPAINT","EQ","03-Jul-2019","       1345.75","       1356.05","       1371.00","       1349.50","       1353.80","       1352.00","       1358.98","    1378288","          1873062155.15","      56945","     554419","         40.23"
"ASIANPAINT","EQ","04-Jul-2019","       1352.00","       1356.00","       1366.35","       1351.15","       1360.00","       1359.70","       1360.67","     902077","          1227425016.10","      32924","     554536","         61.47"
"ASIANPAINT","EQ","05-Jul-2019","       1359.70","       1363.90","       1373.45","       1351.45","       1357.50","       1358.70","       1364.22","     966162","          1318055589.05","      38432","     458354","         47.44"
"ASIANPAINT","EQ","08-Jul-2019","       1358.70","       1358.00","       1358.40","       1332.70","       1341.00","       1340.25","       1341.22","     866416","          1162058239.80","      33577","     513933","         59.32"
"ASIANPAINT","EQ","09-Jul-2019","       1340.25","       1344.90","       1344.90","       1291.25","       1321.00","       1321.00","       1307.25","    2037332","          2663303959.55","      78098","    1044951","         51.29"
"ASIANPAINT","EQ","10-Jul-2019","       1321.00","       1317.80","       1340.35","       1312.05","       1322.00","       1322.95","       1326.54","    1115080","          1479195862.10","      52209","     415355","         37.25"
"ASIANPAINT","EQ","11-Jul-2019","       1322.95","       1317.00","       1337.00","       1311.05","       1332.50","       1332.45","       1328.09","     757323","          1005793501.75","      48016","     262695","         34.69"
"ASIANPAINT","EQ","12-Jul-2019","       1332.45","       1332.45","       1369.55","       1325.45","       1362.80","       1361.95","       1350.39","    1050985","          1419239536.70","      30977","     548762","         52.21"
"ASIANPAINT","EQ","15-Jul-2019","       1361.95","       1362.85","       1367.00","       1347.05","       1348.95","       1353.15","       1356.44","     666533","           904115133.05","      34548","     317087","         47.57"
"ASIANPAINT","EQ","16-Jul-2019","       1353.15","       1352.00","       1375.00","       1345.00","       1371.00","       1372.30","       1366.91","     782642","          1069798270.15","      45952","     402306","         51.40"
"ASIANPAINT","EQ","17-Jul-2019","       1372.30","       1377.00","       1404.85","       1375.50","       1394.00","       1395.90","       1391.58","    1599926","          2226419096.90","      58958","     696137","         43.51"
"ASIANPAINT","EQ","18-Jul-2019","       1395.90","       1395.00","       1395.35","       1377.20","       1384.50","       1384.95","       1385.73","     802222","          1111664010.00","      48621","     430722","         53.69"
"ASIANPAINT","EQ","19-Jul-2019","       1384.95","       1390.10","       1399.40","       1365.00","       1373.95","       1369.10","       1376.69","     842552","          1159928889.30","      47644","     360732","         42.81"
"ASIANPAINT","EQ","22-Jul-2019","       1369.10","       1367.80","       1410.00","       1359.05","       1401.15","       1404.20","       1393.98","    1279369","          1783416447.45","      50354","     445955","         34.86"
"ASIANPAINT","EQ","23-Jul-2019","       1404.20","       1409.00","       1443.95","       1401.85","       1430.30","       1429.35","       1427.71","    2262423","          3230082283.85","      91243","     729434","         32.24"
"ASIANPAINT","EQ","24-Jul-2019","       1429.35","       1430.50","       1493.50","       1395.15","       1478.50","       1483.40","       1453.57","    7400250","         10756764457.00","     231051","    2119995","         28.65"
"ASIANPAINT","EQ","25-Jul-2019","       1483.40","       1481.30","       1503.85","       1459.05","       1498.00","       1495.85","       1486.86","    4194809","          6237079307.15","     187531","    1555476","         37.08"
"ASIANPAINT","EQ","26-Jul-2019","       1495.85","       1488.10","       1530.80","       1485.60","       1525.00","       1526.45","       1512.72","    2420636","          3661747204.25","     115633","    1272441","         52.57"
"ASIANPAINT","EQ","29-Jul-2019","       1526.45","       1524.90","       1538.25","       1506.60","       1514.90","       1513.25","       1520.01","    1634196","          2484001784.85","     100835","     526773","         32.23"
"ASIANPAINT","EQ","30-Jul-2019","       1513.25","       1511.10","       1527.00","       1502.70","       1509.50","       1508.75","       1514.55","    1436383","          2175478308.25","      99390","     558397","         38.88"
"ASIANPAINT","EQ","31-Jul-2019","       1508.75","       1507.00","       1525.00","       1495.15","       1522.00","       1521.10","       1511.13","    1249734","          1888515174.75","      78338","     484829","         38.79"
"ASIANPAINT","EQ","01-Aug-2019","       1521.10","       1515.00","       1531.45","       1493.65","       1510.15","       1504.70","       1507.63","    2263295","          3412201931.15","      83834","    1270054","         56.12"
"ASIANPAINT","EQ","02-Aug-2019","       1504.70","       1509.00","       1550.00","       1504.50","       1548.00","       1545.20","       1530.93","    3044783","          4661342540.80","     147653","    1524684","         50.08"
"ASIANPAINT","EQ","05-Aug-2019","       1545.20","       1533.20","       1551.00","       1521.70","       1526.60","       1525.40","       1531.82","    1443728","          2211537140.10","      75689","     550605","         38.14"
"ASIANPAINT","EQ","06-Aug-2019","       1525.40","       1530.00","       1569.85","       1524.05","       1563.30","       1565.85","       1554.98","    2056715","          3198154163.80","     100531","     938451","         45.63"
"ASIANPAINT","EQ","07-Aug-2019","       1565.85","       1563.30","       1575.00","       1551.90","       1559.20","       1559.20","       1562.63","    1583322","          2474151055.95","      91469","     732209","         46.25"
"ASIANPAINT","EQ","08-Aug-2019","       1559.20","       1565.75","       1569.70","       1540.30","       1566.05","       1565.90","       1551.96","    1579565","          2451429470.80","      69131","     847983","         53.68"
"ASIANPAINT","EQ","09-Aug-2019","       1565.90","       1569.20","       1581.90","       1561.00","       1575.85","       1575.50","       1574.70","    1154542","          1818060254.85","      57223","     407036","         35.26"
"ASIANPAINT","EQ","13-Aug-2019","       1575.50","       1573.50","       1594.00","       1568.00","       1574.45","       1573.35","       1582.39","    1612748","          2551991361.95","     104013","     866513","         53.73"
"ASIANPAINT","EQ","14-Aug-2019","       1573.35","       1574.50","       1575.50","       1552.50","       1571.00","       1569.70","       1566.55","    1113095","          1743713510.30","      53179","     492604","         44.26"
"ASIANPAINT","EQ","16-Aug-2019","       1569.70","       1571.00","       1600.85","       1561.00","       1593.05","       1597.45","       1583.09","    1682359","          2663318101.75","     147507","     952222","         56.60"
"ASIANPAINT","EQ","19-Aug-2019","       1597.45","       1599.00","       1609.55","       1582.20","       1585.00","       1586.45","       1595.14","    1322246","          2109173419.45","      93807","     452884","         34.25"
"ASIANPAINT","EQ","20-Aug-2019","       1586.45","       1585.00","       1599.50","       1582.70","       1590.30","       1595.15","       1590.92","    1024331","          1629626744.90","      52079","     454969","         44.42"
"ASIANPAINT","EQ","21-Aug-2019","       1595.15","       1585.25","       1595.00","       1578.55","       1588.00","       1589.15","       1588.07","     704009","          1118013511.20","      38501","     212027","         30.12"
"ASIANPAINT","EQ","22-Aug-2019","       1589.15","       1585.20","       1593.90","       1566.30","       1570.00","       1570.20","       1576.48","     985590","          1553760356.05","      75050","     455608","         46.23"
"ASIANPAINT","EQ","23-Aug-2019","       1570.20","       1569.90","       1583.35","       1555.65","       1582.80","       1580.40","       1569.23","     984637","          1545118975.25","      58223","     435109","         44.19"
"ASIANPAINT","EQ","26-Aug-2019","       1580.40","       1590.00","       1600.00","       1577.15","       1591.70","       1597.55","       1589.69","    1153556","          1833798503.95","      53015","     687800","         59.62"
"ASIANPAINT","BL","27-Aug-2019","       1471.25","       1598.00","       1598.00","       1598.00","       1598.00","       1598.00","       1598.00","     625000","           998750000.00","          1","-","-"
"ASIANPAINT","EQ","27-Aug-2019","       1597.55","       1600.00","       1607.45","       1585.50","       1598.65","       1599.45","       1597.40","    1581449","          2526205897.30","      86972","     953752","         60.31"
"ASIANPAINT","EQ","28-Aug-2019","       1599.45","       1599.20","       1606.75","       1590.60","       1604.05","       1603.15","       1598.86","     565676","           904439156.05","      48199","     191713","         33.89"
