"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ADANIPORTS","EQ","18-Nov-2019","        366.30","        366.30","        367.45","        364.10","        366.50","        365.65","        366.06","    1835202","           671801082.55","      32079","    1040896","         56.72"
"ADANIPORTS","EQ","19-Nov-2019","        365.65","        367.50","        368.15","        361.55","        364.00","        364.05","        364.11","    2758083","          1004254395.30","      45293","    1741887","         63.16"
"ADANIPORTS","EQ","20-Nov-2019","        364.05","        364.50","        377.10","        364.00","        366.70","        366.70","        370.77","    6385953","          2367740895.85","      60278","    3223529","         50.48"
"ADANIPORTS","EQ","21-Nov-2019","        366.70","        368.00","        376.25","        368.00","        371.80","        372.10","        372.17","    6556285","          2440031081.55","      72670","    2456588","         37.47"
"ADANIPORTS","EQ","22-Nov-2019","        372.10","        372.25","        375.55","        370.45","        371.00","        371.45","        372.89","    3679373","          1371995974.15","      40277","    1780417","         48.39"
"ADANIPORTS","EQ","25-Nov-2019","        371.45","        372.00","        379.20","        371.50","        374.95","        374.70","        376.07","    3050808","          1147305518.75","      39401","     793469","         26.01"
"ADANIPORTS","EQ","26-Nov-2019","        374.70","        377.05","        378.00","        368.45","        371.20","        370.40","        372.59","    4348236","          1620092675.50","      41694","    2756644","         63.40"
"ADANIPORTS","EQ","27-Nov-2019","        370.40","        372.00","        374.35","        367.25","        372.20","        372.95","        371.98","    1417796","           527397755.75","      16061","     262083","         18.49"
"ADANIPORTS","EQ","28-Nov-2019","        372.95","        376.00","        377.70","        370.50","        372.35","        372.60","        373.03","    1649478","           615307315.20","      43386","     404119","         24.50"
"ADANIPORTS","EQ","29-Nov-2019","        372.60","        372.00","        384.95","        370.80","        381.00","        382.05","        379.84","   30111277","         11437409982.25","     136495","   13250688","         44.01"
"ADANIPORTS","EQ","02-Dec-2019","        382.05","        381.10","        383.35","        375.85","        377.70","        377.75","        378.59","    3783084","          1432219940.90","      52045","    1554201","         41.08"
"ADANIPORTS","EQ","03-Dec-2019","        377.75","        380.00","        380.00","        359.55","        359.70","        361.95","        366.85","    4189825","          1537054435.30","      46977","    1545497","         36.89"
"ADANIPORTS","EQ","04-Dec-2019","        361.95","        361.50","        370.35","        357.35","        367.05","        367.85","        366.72","    4369308","          1602312724.10","      56958","    1436020","         32.87"
"ADANIPORTS","EQ","05-Dec-2019","        367.85","        368.00","        373.60","        365.15","        368.15","        368.40","        369.05","    3179935","          1173558396.25","      36556","    1245100","         39.15"
"ADANIPORTS","EQ","06-Dec-2019","        368.40","        370.65","        371.30","        363.40","        364.60","        366.15","        366.92","    2376977","           872152827.45","      27343","    1025544","         43.14"
"ADANIPORTS","EQ","09-Dec-2019","        366.15","        368.25","        377.50","        364.95","        373.40","        373.60","        373.14","    4988293","          1861346580.30","      48072","    1605688","         32.19"
"ADANIPORTS","EQ","10-Dec-2019","        373.60","        373.90","        375.85","        366.05","        366.70","        366.90","        371.41","    2108098","           782969575.80","      34618","     645224","         30.61"
"ADANIPORTS","EQ","11-Dec-2019","        366.90","        368.95","        370.85","        365.00","        369.15","        369.70","        368.50","    1710192","           630205926.65","      41616","     663728","         38.81"
"ADANIPORTS","EQ","12-Dec-2019","        369.70","        371.45","        376.50","        370.90","        372.30","        372.50","        373.49","    2012086","           751492108.25","      36395","     596306","         29.64"
"ADANIPORTS","EQ","13-Dec-2019","        372.50","        372.55","        380.90","        372.55","        376.50","        376.95","        377.13","    2699035","          1017873686.60","      29235","     764948","         28.34"
"ADANIPORTS","EQ","16-Dec-2019","        376.95","        377.25","        380.45","        366.95","        368.30","        368.35","        370.06","    3579883","          1324763561.40","      37561","    1548211","         43.25"
"ADANIPORTS","EQ","17-Dec-2019","        368.35","        369.20","        373.00","        367.55","        371.10","        371.25","        370.57","    4226416","          1566199445.55","      43968","    2542534","         60.16"
"ADANIPORTS","EQ","18-Dec-2019","        371.25","        372.10","        375.80","        369.10","        374.40","        374.50","        372.88","    3960881","          1476914121.20","      40006","    1803666","         45.54"
"ADANIPORTS","EQ","19-Dec-2019","        374.50","        374.00","        374.25","        367.60","        368.70","        369.65","        370.87","    2769484","          1027115207.50","      46801","    1439113","         51.96"
"ADANIPORTS","EQ","20-Dec-2019","        369.65","        370.20","        378.00","        370.20","        371.65","        372.30","        374.72","   10808900","          4050319834.45","     114910","    5443054","         50.36"
"ADANIPORTS","EQ","23-Dec-2019","        372.30","        372.05","        374.20","        364.25","        366.90","        366.90","        369.92","    4275342","          1581521943.50","      34154","    1882351","         44.03"
"ADANIPORTS","EQ","24-Dec-2019","        366.90","        368.00","        372.00","        366.00","        368.50","        368.60","        368.88","    2948878","          1087779055.90","      45244","    1063340","         36.06"
"ADANIPORTS","EQ","26-Dec-2019","        368.60","        368.80","        370.60","        362.10","        362.10","        363.65","        366.52","    2503435","           917552955.30","      33520","     774317","         30.93"
"ADANIPORTS","EQ","27-Dec-2019","        363.65","        366.75","        367.90","        362.80","        363.85","        363.70","        365.19","    2146972","           784056876.15","      30299","     445974","         20.77"
"ADANIPORTS","EQ","30-Dec-2019","        363.70","        371.00","        371.00","        363.75","        366.00","        365.95","        366.81","    4732203","          1735839662.35","      45583","     529147","         11.18"
"ADANIPORTS","EQ","31-Dec-2019","        365.95","        366.00","        368.65","        364.90","        366.20","        366.00","        366.52","    2043206","           748870364.80","      16901","     816396","         39.96"
"ADANIPORTS","EQ","01-Jan-2020","        366.00","        368.00","        379.25","        366.00","        377.45","        377.65","        375.71","   11377167","          4274459182.65","      89107","    1155555","         10.16"
"ADANIPORTS","EQ","02-Jan-2020","        377.65","        377.95","        384.70","        376.50","        382.50","        383.15","        381.66","    5919760","          2259337415.85","      54749","    1072204","         18.11"
"ADANIPORTS","EQ","03-Jan-2020","        383.15","        382.70","        384.35","        379.20","        382.00","        382.50","        382.01","    3684824","          1407635549.40","      41829","    1082913","         29.39"
"ADANIPORTS","EQ","06-Jan-2020","        382.50","        388.00","        388.00","        374.75","        380.00","        380.20","        381.73","   12482680","          4765071281.20","      97444","    2245696","         17.99"
"ADANIPORTS","EQ","07-Jan-2020","        380.20","        384.05","        389.75","        382.40","        384.05","        384.80","        385.49","    8091465","          3119177905.45","      58470","    3028819","         37.43"
"ADANIPORTS","EQ","08-Jan-2020","        384.80","        379.00","        387.60","        378.25","        385.40","        385.65","        383.67","    4620991","          1772921647.35","      37166","    1442143","         31.21"
"ADANIPORTS","EQ","09-Jan-2020","        385.65","        389.15","        394.00","        386.05","        391.80","        391.80","        391.30","    4186783","          1638283562.45","      45704","    1082332","         25.85"
"ADANIPORTS","EQ","10-Jan-2020","        391.80","        391.80","        394.30","        390.00","        391.30","        392.05","        392.41","    2405154","           943808034.65","      26327","     788775","         32.80"
"ADANIPORTS","EQ","13-Jan-2020","        392.05","        391.90","        393.90","        389.30","        390.05","        390.35","        391.24","    1516112","           593167829.50","      19174","     497886","         32.84"
"ADANIPORTS","EQ","14-Jan-2020","        390.35","        391.00","        392.60","        386.00","        389.25","        389.20","        389.54","    1963128","           764722042.65","      33582","     661362","         33.69"
"ADANIPORTS","EQ","15-Jan-2020","        389.20","        389.30","        391.40","        386.00","        390.55","        390.80","        388.83","    1536571","           597471006.25","      24601","     447618","         29.13"
"ADANIPORTS","EQ","16-Jan-2020","        390.80","        392.00","        394.60","        389.80","        391.00","        390.95","        392.07","    1340762","           525674466.90","      16681","     294794","         21.99"
"ADANIPORTS","EQ","17-Jan-2020","        390.95","        390.90","        392.40","        386.00","        386.00","        387.60","        389.03","    1644832","           639890508.55","      25587","     612360","         37.23"
"ADANIPORTS","EQ","20-Jan-2020","        387.60","        387.65","        389.20","        378.80","        379.85","        380.05","        382.18","    1760945","           672989254.20","      27756","     470153","         26.70"
"ADANIPORTS","EQ","21-Jan-2020","        380.05","        378.80","        382.00","        375.30","        379.70","        379.95","        378.66","    2005178","           759275668.40","      28978","     843545","         42.07"
"ADANIPORTS","EQ","22-Jan-2020","        379.95","        379.95","        385.00","        379.00","        384.00","        383.60","        382.90","    1817459","           695897835.25","      24026","     566400","         31.16"
"ADANIPORTS","EQ","23-Jan-2020","        383.60","        384.45","        386.75","        380.75","        385.00","        385.85","        384.40","    1202104","           462086830.40","      22112","     360665","         30.00"
"ADANIPORTS","EQ","24-Jan-2020","        385.85","        383.00","        387.40","        380.30","        384.75","        384.75","        384.18","    1572385","           604083932.25","      23068","     345643","         21.98"
"ADANIPORTS","EQ","27-Jan-2020","        384.75","        383.70","        386.25","        379.80","        380.70","        381.25","        382.77","    1076027","           411875743.90","      21136","     259566","         24.12"
"ADANIPORTS","EQ","28-Jan-2020","        381.25","        380.70","        381.50","        370.20","        373.75","        372.95","        375.37","    2220618","           833546232.45","      42216","     841792","         37.91"
"ADANIPORTS","EQ","29-Jan-2020","        372.95","        377.50","        387.75","        373.75","        382.50","        383.35","        383.81","    3588224","          1377204827.35","      46533","     454883","         12.68"
"ADANIPORTS","EQ","30-Jan-2020","        383.35","        381.00","        383.70","        376.85","        378.00","        378.00","        379.78","    1526892","           579885594.70","      21621","     385344","         25.24"
"ADANIPORTS","EQ","31-Jan-2020","        378.00","        380.05","        381.55","        368.25","        369.55","        369.40","        371.94","    2912256","          1083185828.00","      41584","    1073862","         36.87"
"ADANIPORTS","EQ","01-Feb-2020","        369.40","        369.80","        371.40","        360.65","        362.35","        362.30","        365.61","    1839534","           672560438.25","      20577","     237798","         12.93"
"ADANIPORTS","EQ","03-Feb-2020","        362.30","        364.00","        370.00","        355.50","        369.00","        367.35","        364.92","    2857926","          1042928500.85","      28177","     773965","         27.08"
"ADANIPORTS","EQ","04-Feb-2020","        367.35","        370.10","        376.00","        366.35","        368.35","        372.50","        372.34","    3061868","          1140064198.05","      37727","     767128","         25.05"
"ADANIPORTS","EQ","05-Feb-2020","        372.50","        372.00","        372.50","        361.10","        368.00","        366.60","        365.67","    3441871","          1258601306.35","      36629","     769088","         22.35"
"ADANIPORTS","EQ","06-Feb-2020","        366.60","        370.00","        373.20","        367.65","        370.10","        370.20","        370.77","    4172547","          1547063874.80","      27386","    2556457","         61.27"
"ADANIPORTS","EQ","07-Feb-2020","        370.20","        370.20","        373.70","        367.20","        369.55","        369.55","        369.90","    2197903","           813002298.45","      21700","    1058348","         48.15"
"ADANIPORTS","EQ","10-Feb-2020","        369.55","        370.05","        373.45","        366.15","        369.00","        368.25","        368.86","    1537598","           567163672.90","      19031","     509301","         33.12"
"ADANIPORTS","EQ","11-Feb-2020","        368.25","        370.50","        378.40","        369.05","        374.05","        374.20","        374.67","    2836917","          1062921032.95","      38209","    1268390","         44.71"
"ADANIPORTS","EQ","12-Feb-2020","        374.20","        376.95","        378.90","        371.60","        374.70","        374.10","        375.02","    1873710","           702670869.75","      26698","     493372","         26.33"
"ADANIPORTS","EQ","13-Feb-2020","        374.10","        374.00","        374.70","        367.00","        369.60","        369.10","        369.00","    1602247","           591234226.00","      24356","     519533","         32.43"
"ADANIPORTS","EQ","14-Feb-2020","        369.10","        370.30","        372.00","        366.00","        366.10","        366.85","        368.82","    1012713","           373508763.35","      18539","     224958","         22.21"
"ADANIPORTS","EQ","17-Feb-2020","        366.85","        366.85","        366.85","        359.40","        362.45","        362.80","        361.85","    1979626","           716334206.65","      26024","     700597","         35.39"
"ADANIPORTS","EQ","18-Feb-2020","        362.80","        362.50","        368.45","        358.35","        368.00","        366.60","        362.66","    1693616","           614203115.25","      19816","     475921","         28.10"
"ADANIPORTS","EQ","19-Feb-2020","        366.60","        371.00","        374.45","        367.35","        371.30","        371.30","        370.42","    2057811","           762253373.50","      21684","     609775","         29.63"
"ADANIPORTS","EQ","20-Feb-2020","        371.30","        371.00","        374.50","        370.00","        370.50","        370.85","        372.28","    1799254","           669822026.85","      20182","     808140","         44.92"
"ADANIPORTS","EQ","24-Feb-2020","        370.85","        367.65","        371.40","        361.50","        362.30","        362.25","        367.03","    2070656","           759987776.65","      24653","     745818","         36.02"
"ADANIPORTS","EQ","25-Feb-2020","        362.25","        362.30","        364.70","        355.60","        358.75","        358.40","        358.01","    2530137","           905818725.30","      48185","    1108130","         43.80"
